OrgNr,PeOrgNr,Företagsnamn,Firma,Juridisk form,Privat/Publikt,Registreringsdatum,Startdatum,Slutdatum,Bolagsstatus,Företagsstatus,Bransch_1,"Bransch_1, kod",Säteskommun,Säteslän,ARegion,PostAdress,PostNr,PostOrt,E-post,Telefon,Fskattstatus,Momsstatus,Arbetsgivarstatus,Storleksklass SME,Utskick,Reklam
5021011449,165021011449,Ancientpower LLC,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,,,Normalläge,Har aldrig varit verksam,Okänd,00000,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,1120 E 1ST ST LONG BEACH CA 90802,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011456,165021011456,ANCIENTPOWER LLC,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,,,Normalläge,Har aldrig varit verksam,Okänd,00000,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,"1120 E 1ST ST LONG BEACH, CA 90802",,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011464,165021011464,6AM SRL,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,,,Normalläge,Har aldrig varit verksam,Okänd,00000,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,VIA PRIVATA FELICE ROMANI 2 20125 MILANO MI,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011472,165021011472,Inspector Systems GmbH,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Reparation och underhåll av maskiner,33120,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,JOHANN-FRIEDRICH-BÖTTGER STR. 19 63322 RÖDERMARK,,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011480,165021011480,HUIZHOUSHIYIHUKANGMAOYIYOUXIAN GONGSI,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Detaljhandel via internet eller postorder med apoteksvaror,47732,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,BANSHICHUBOGANGCUN XINWUXIAOZU NANERLUJINFUYUAN 105HAO HUIZHOUSHI HUICHENQU,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Är registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011498,165021011498,HOWATHERM Klimatechnik GmbH,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Övrig teknisk konsultverksamhet,71129,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,KEIPERWEG 11-15 55767,,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011506,165021011506,MB KES Statyba,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Byggande av bostadshus och andra byggnader,41000,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,"EZERO G. 20, SKRIAUDZIU K. LT-59277 PRIENU R.",,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011514,165021011514,LUNDIN SOFTWARE  SRL,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Utgivning av annan programvara,58290,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,"PICTOR NICOLAE TONITZA STREET 11 ENTRANCE 1, 6TH FLOOR, APT 17 SECTOR 3 BUCHAREST",,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011522,165021011522,PREPIPE OY,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Installation av industrimaskiner och -utrustning,33200,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,TUPATALLINKATU 3 53500 LAPPEENRANTA,,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011530,165021011530,KP NORD AS,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,,,Normalläge,Har aldrig varit verksam,Okänd,00000,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,BJÖRKÅSVEIEN 8 8074 BODÖ,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011548,165021011548,RJC GROUP LTD,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Arbetsförmedling och rekrytering,78100,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,"UNIT 2 CHARNWOOD EDGE BUSINESS PARK, SYSTON ROAD, COSSINGTON,LEICESTERSHIRE, LE7 4UZ",,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011555,165021011555,HANGZHOU RONGBEN ELECTRONIC COMMERCE CO. LTD,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,"Detaljhandel via internet eller postorder med möbler, belysningsartiklar, bordsartiklar och hushållsartiklar",47553,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,ROOM 3001-3 BUILDING 4 18 WUZHOU RD. YUNHE STREET LINPING HANGZHOU 311100,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Är registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011563,165021011563,SX GLOBAL PTY LTD,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Annan sportverksamhet,93199,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,SUITE 5 12-14 MARINE PARADE SOUTHPORT QLD 4215,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Är registrerad som vanlig arbetsgivare,1-9 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011571,165021011571,USELESS PRIDE DISTRIBUTION,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-04-07,,Normalläge,Är verksam,Förmedling avseende icke-specialiserad detaljhandel,47910,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,4 RUE DE KOUROU 31240 L UNION,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Är registrerad som vanlig arbetsgivare,1-9 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011589,165021011589,SIEMENS ENERGY SAS,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Installation av industrimaskiner och -utrustning,33200,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,"10, AVENUE DE L'ARCHE IMMEUBLE LE COLISÉE BÂTIMENT A",,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011597,165021011597,SILVERLINK TECHNOLOGIES BELGIUM BV,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Datakonsultverksamhet,62201,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,KAPELSESTEENWEG 292 2930 BRASSCHAAT,,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011605,165021011605,TVB B.V.,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Partihandel med andra livsmedel,46380,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,HANDELSWEG 9 7451PJ HOLTEN,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Är registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011613,165021011613,EMALDO APS,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Partihandel med elartiklar,46433,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,BYGMARKEN 4A 3650 ÖLSTYKKE,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Är registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011621,165021011621,CIMSA CEMENT SALES NORTH GMBH,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Partihandel med virke och andra byggmaterial,46831,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,SCHELLERDAMM 18 210 79 HAMBURG,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Är registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011639,165021011639,TURNER & TOWNSEND PJM UK LIMITED,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Annan fastighetsförmedling och fastighetsförvaltning på uppdrag,68320,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,"LOW HALL CALVERLEY LANE, HORSFORTH LEEDS, UNITED KINGDOM, LS18 4GH",,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Är registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011647,165021011647,GENSON PRODUCTS LIMITED,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Förmedling avseende icke-specialiserad detaljhandel,47910,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,"KNOCKNAMADDEREE, BALLINACURRA MIDLETON, CORK, P25V578",,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Är registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011654,165021011654,Bluecell Bio ApS,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Bioteknisk forskning och utveckling,72101,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,AMALIEVEJ 20 1875 FREDERIKSBERG C,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Är registrerad som vanlig arbetsgivare,1-9 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011662,165021011662,IRON BROS SOLUTIONS UAB,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Installation av industrimaskiner och -utrustning,33200,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,NIDOS 9 LT - 96383 DERCEKLIAI,,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011670,165021011670,IT LINK FRANCE SAS,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,,,Normalläge,Har aldrig varit verksam,Okänd,00000,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,67 AVENUE DE FONTAINEBLEAU 94270 LE KREMLIN-BICETRE,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011688,165021011688,SIVANTOS A/S,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Partihandel med medicinsk utrustning och apoteksvaror,46460,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,WIDEX A/S NYMÖLLEVEJ 6 DK-3540 LYNGE,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Är registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011696,165021011696,LALTITUDE LLC,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Detaljhandel via internet eller postorder med brett sortiment,47123,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,"17128 COLIMA RD, 209 HACIENDA HEIGHT, 91745",,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Är registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011704,165021011704,PROKRAFT OÜ,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-16,,Normalläge,Är verksam,Mark- och grundarbeten,43120,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,PETERBURI TEE 90F 13816 TALLINN,,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011712,165021011712,LAUBJERGS PLANTESKOLE APS,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,"Detaljhandel med blommor och andra växter, frön och gödselmedel",47761,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,BORKVEJ 18 6950 RINGKÖBING,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Är registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011720,165021011720,MAGIC SKY GMBH,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Uthyrning och leasing av diverse övrig utrustning samt diverse övriga maskiner och materiella tillgångar,77390,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,GROMBACHERSTRASSE 70 75045 WALZBACHTAL,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Är registrerad som vanlig arbetsgivare,1-9 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011738,165021011738,Baltic installation group UAB,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Elinstallationer,43210,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,RAMYBES G 4-70 LT-02103 VILNIUS,,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Är registrerad som vanlig arbetsgivare,10-49 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011753,165021011753,BM RELINING S.R.L.,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Övriga VVS-arbeten,43229,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,PRINCIPALA  176 TODIRENI BOTOSANI,,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011761,165021011761,JWS Plus s.r.o.,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Anläggningsarbeten för el,42221,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,SOKOLOVSKA 178/10 04011 KOSICE,,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011779,165021011779,CONSTAFF SIA,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Byggnadssnickeriarbeten,43320,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,"CELMU IELA 10 - 54 RIGA, LV-1079",,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Är registrerad för moms,Är registrerad som vanlig arbetsgivare,10-49 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011787,165021011787,RELIANOID SOCIEDAD LIMITADA,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Dataprogrammering,62100,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,"BRUJULA 4, 41927 MAIRENA DEL ALJARAFE",,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Är registrerad som vanlig arbetsgivare,1-9 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011803,165021011803,NORDIC BENEFITS AS,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-09,,Normalläge,Är verksam,Skadeförsäkring,65120,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,PHILIP PEDERSENS VEI 20 1366 LYSAKER,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Är registrerad som vanlig arbetsgivare,1-9 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011811,165021011811,GEA REFRIGERATION NETHERLANDS N.V.,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Installation av industrimaskiner och -utrustning,33200,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,POSTBUS 275 5201AG´S-HERTOGENBOSCH,,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011829,165021011829,RACLETTE FOOD TRUCK AS,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Mobil restaurangverksamhet,56120,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,ROLIGHETEN 30 3029 DRAMMEN,,UTLANDET,,,Är registrerad för F-skatt,Är registrerad för moms,Är registrerad som vanlig arbetsgivare,1-9 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011837,165021011837,Workbud Sp. z o.o.,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,"Puts-, fasad- och stuckatörsarbeten",43310,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,JANA I J SNIADECKICH 20D LOK 7 35-006 RZESZOW,,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011845,165021011845,KEMIN KONEPALVELU OY,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Uthyrning av bygg- och anläggningsmaskiner med förare,43991,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,RESIINAKATU 3 A 6 FI 94600 KEMI,,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
